date,nq_log_return,nq_log_range,nq_body_log,nq_upper_wick_log,nq_lower_wick_log,nq_vol_5d,nq_vol_10d,vxn_log_close,vxn_log_range,vxn_log_return,day_of_week,target
2013-11-13,0.011913101681866323,0.01753306104384933,0.017509339434761628,1.1756899436221602e-05,1.1964709651479666e-05,0.013087240013608219,0.00881139944487092,2.6144718429722276,0.1396947804509887,-0.034535841776450305,2,0.008280380035042612
2013-11-14,0.0028090490278991354,0.008280380035042612,0.006430292139528504,0.001003898640398404,0.0008461892551157035,0.0067313489204497735,0.008774584621707018,2.58475200201879,0.067708999630121,-0.029719840953437604,3,0.0039727460320335695
2013-11-15,0.00217621912424093,0.0039727460320335695,0.0008213723973859999,0.0,0.0031513736346475696,0.005059360494348478,0.008778738888615533,2.5748996970306925,0.11109590752279752,-0.009852304988097416,4,0.01343109903120876
2013-11-18,-0.009898108388474824,0.01343109903120876,-0.010158080949818071,0.0016723355624890246,0.0016006825189016638,0.007765397215329219,0.00945806512515532,2.665142692127056,0.0985590435060506,0.09024299509636347,0,0.008576179507915782
2013-11-19,-0.0031742998059325345,0.008576179507915782,-0.0022738751516193645,0.004367475196550785,0.0019348291597456324,0.008057136746927165,0.009503664015841747,2.675527040923073,0.0573183187484938,0.010384348796017129,1,0.011360158521682706
2013-11-20,-0.0032496615124273376,0.011360158521682706,-0.005594415129104746,0.0034287508254955412,0.0023369925670824188,0.005136416579022614,0.009548092503923805,2.6700021044053517,0.12817521013841127,-0.005524936517721457,2,0.00716227105385947
2013-11-21,0.010508380803425865,0.00716227105385947,0.005965905493491519,0.0006492543092164738,0.0005471112511514775,0.007601394417817936,0.0075379297756811,2.6397713766859487,0.12802497769829957,-0.03023072771940294,3,0.004607143495617194
2013-11-22,0.005650039139505125,0.004607143495617194,0.0036595010432396435,3.2104288429479766e-05,0.0009155381639480709,0.00807701495002933,0.006589916886002773,2.6137394936844682,0.08016165761232585,-0.026031883001480516,4,0.004995710957402366
2013-11-25,0.001597186326657507,0.004995710957402366,-0.0018742309831978332,0.0010391080509748463,0.0020823719232296867,0.00591302074436068,0.006518369477965448,2.6203112701361366,0.0372441907211023,0.0065717764516683985,0,0.009616247475817019
2013-11-26,0.005316280525645922,0.009616247475817019,0.004689224468391373,0.0028342589873258106,0.0020927640200998354,0.005126866223387516,0.006586154537943818,2.6100698207912507,0.0506059868805826,-0.010241449344885911,1,0.005684883053264755
2013-11-27,0.0071484147465881165,0.005684883053264755,0.0045254273912789245,0.00033704984084970135,0.0008224058211361296,0.003225265900304521,0.005961354650125664,2.5922651424106884,0.039929954549599245,-0.017804678380562322,2,0.004202191576196057
2013-11-29,0.004984011515297482,0.004202191576196057,0.0018682422455995606,0.0023339493305964965,0.0,0.0020432312195027944,0.006037863223230307,2.6340448096995233,0.046998325662073626,0.041779667288834865,4,0.006990859819227424
2013-12-02,-0.0019142478961686749,0.006990859819227424,-0.004311116469448706,0.00139486820200041,0.0012848751477783082,0.0035958218252590216,0.006169685236516606,2.6953026566130425,0.07600337629897203,0.06125784691351921,0,0.006233843045052367
2013-12-03,-0.0005200250259527195,0.006233843045052367,0.00010062691841739024,0.0022048629796564967,0.0039283531469784805,0.003970238310764891,0.0047640169755350835,2.7033726319915394,0.0429596486304078,0.008069975378496963,1,0.011482501449805227
2013-12-04,0.0010542193838034564,0.011482501449805227,0.0055537177055065,0.00289275678607126,0.003036026958227467,0.0038034080073447475,0.0043618153906122125,2.7133693575205298,0.051192260818355706,0.009996725528990336,2,0.005817844079988532
2013-12-05,-0.0015170887914131015,0.005817844079988532,-0.0018787822425352374,0.001379554816336892,0.002559507021116403,0.002798083010334966,0.004110628990204531,2.779440235075385,0.06188840342570856,0.0660708775548553,3,0.00724904904403445
2013-12-06,0.00759959754116224,0.00724904904403445,-0.0019386288555818254,1.1403631249962132e-05,0.005299016557202663,0.003894835482095231,0.0036109718824057033,2.6979998909369054,0.09227327345438496,-0.08144034413847967,4,0.003618896816238504
2013-12-09,0.0033929328120674285,0.003618896816238504,0.00014221029259964268,0.0022272416920348093,0.0012494448316040518,0.0036369862710702474,0.003491302154154733,2.69462719365756,0.051776300318377544,-0.0033726972793455268,0,0.003787646732400063
2013-12-10,-0.0005604173863567041,0.003787646732400063,0.0009936043494267466,0.0018564594774286292,0.0009375829055446872,0.0036440265155183683,0.0036318388437509602,2.69462719365756,0.04112481148140379,0.0,1,0.015699936534952386
2013-12-11,-0.01294840695391919,0.015699936534952386,-0.012959800396229681,0.0014160829317582113,0.0013240532069644928,0.007685849159650292,0.005925599975975366,2.7650604630255966,0.07290148646621386,0.07043326936803673,2,0.006051701567452383
2013-12-12,-0.002511070618169242,0.006051701567452383,-0.0033495545373494195,0.002028543672865979,0.0006736033572369848,0.0077215895840939035,0.005526402176970887,2.772588722239781,0.03939234950373649,0.007528259214184541,3,0.008109695481595125
2013-12-13,-0.0011248551436846554,0.008109695481595125,-0.005907749483220925,0.00027325232072961114,0.0019286936776445884,0.006108100816667319,0.005206519133981019,2.771337911692091,0.041920438225365064,-0.001250810547690051,4,0.0069781989932931054
2013-12-16,0.005594245815947474,0.0069781989932931054,0.0015433166552139,0.005342721146824658,9.216119125454725e-05,0.0067111631151231576,0.005573284315420183,2.805781744947862,0.07240802262745127,0.03444383325577105,0,0.006126697281573001
2013-12-17,-0.001863173506169602,0.006126697281573001,-0.0015581434943161554,0.002187734314123446,0.0023808194731334,0.006651273534791629,0.005599207724174735,2.8015405024988675,0.06635242215481885,-0.004241242448994598,1,0.02528768991691699
2013-12-18,0.011551956384598938,0.02528768991691699,0.011889303005677476,0.0002535947909674263,0.013144792120272086,0.00609619700047822,0.006745626928342333,2.7087166608939937,0.1421414488271493,-0.09282384160487389,2,0.00549728986385567
2013-12-19,-0.0031391556252131636,0.00549728986385567,-0.0003372682490159207,0.0006912048368317159,0.0044688167780080335,0.006225964664214384,0.006825531855980879,2.70270259988915,0.06226639501866549,-0.006014061004843807,3,0.01098364122570139
2013-12-20,0.009263478224093902,0.01098364122570139,0.008169340427672367,0.0027657846125741514,4.851618545487213e-05,0.006561746852858439,0.007032293627238757,2.6727683553440564,0.07328001837960407,-0.029934244545093414,4,0.0050487375259020695
2013-12-23,0.010762579055869637,0.0050487375259020695,0.0017412924737403301,0.0002465452137947466,0.0030608998383669928,0.007196616304308537,0.00769332043431831,2.6468837415328474,0.05075086656631367,-0.02588461381120899,0,0.0027790416505339977
2013-12-24,0.0009521286898959147,0.0027790416505339977,0.0006383668525238306,0.0004784907765600366,0.0016621840214501304,0.006578139173646906,0.007663064806751737,2.632607994965697,0.05558987966442963,-0.01427574656715036,1,0.004084442193583726
2013-12-26,0.003291718401067456,0.004084442193583726,0.0013846519066316176,0.0005967935038455607,0.0021029967831065477,0.005786615706623334,0.005691983745293214,2.6340448096995233,0.057032979581674415,0.001436814733826175,3,0.005657370894034841
2013-12-27,-0.0029503160141857165,0.005657370894034841,-0.004216061597364984,0.0006099750072188215,0.0008313342894510356,0.0057268335679398425,0.005743084827092979,2.674838082670172,0.08072929538810181,0.04079327297064861,4,0.004157765384201539
2013-12-30,-0.0011029917699456604,0.004157765384201539,-0.00021846683481641094,0.0009348679971505902,0.0030044305522345383,0.005326862633449105,0.005741245003608964,2.7186603701490615,0.083840303795081,0.04382228747888961,0,0.00467404666904514
2013-12-31,0.00612112405263332,0.00467404666904514,0.004397184017472355,0.0,0.00027686265157278456,0.003576438706914143,0.0057676478513621655,2.7369615174193824,0.06724657904313691,0.01830114727032095,1,0.006557638531276666
2014-01-02,-0.007946279881451801,0.006557638531276666,-0.0033701509849084488,0.0003998338049910899,0.0027876537413771274,0.0054779019460898986,0.006628011540971408,2.7650604630255966,0.04258623213347823,0.028098945606214176,3,0.008416487927769722
2014-01-03,-0.0069949703629568205,0.008416487927769722,-0.007379306798442897,0.0007206691917094332,0.00031651193761739194,0.005619542440502923,0.006462585985360184,2.76316952439078,0.0333468918953681,-0.0018909386348164858,4,0.008524558028897289
2014-01-06,-0.003331601164415332,0.008524558028897289,-0.003413559148988554,0.0009884856304385181,0.004122513249470217,0.005628493922477845,0.006475977317861268,2.761274943049003,0.06514513169301273,-0.0018945813417770019,0,0.007745345193118425
2014-01-07,0.00872015825590644,0.007745345193118425,0.005230304192128443,0.0014436199682421602,0.0010714210327478213,0.007653867111295975,0.0063989626974729485,2.714694769083774,0.06256195233683304,-0.046580173965228955,1,0.006744026304643214
2014-01-08,0.0027198363019493854,0.006744026304643214,0.0025933771454642596,0.0021308124034433717,0.0020198367557355823,0.007022706451576007,0.0054335901787303,2.7000180370958677,0.0619309643013537,-0.014676731987906422,2,0.01055724886317222
2014-01-09,-0.004202171509794184,0.01055724886317222,-0.006663034698581427,0.0008580045405430781,0.0030362096240477143,0.006309081117303553,0.005570486292664163,2.714694769083774,0.04008555185294682,0.014676731987906422,3,0.009013538975510826
2014-01-10,0.003512393841948125,0.009013538975510826,-0.00016824392244707553,0.0007821644464822697,0.008063130606581481,0.005327434182560509,0.005587883488697727,2.6454653367401053,0.06922943234366885,-0.06922943234366885,4,0.020654625709685348
2014-01-13,-0.014773061755709804,0.020654625709685348,-0.013175697522248342,0.0036484598036015115,0.0038304683838354947,0.009061464049636911,0.007177766973006109,2.7113780038682975,0.13109395655736966,0.06591266712819221,0,0.015795902811310825
2014-01-14,0.019130866738866104,0.015795902811310825,0.01532353088700944,0.00026533430641961786,0.00020703761788176678,0.012384114026725977,0.009760657843419562,2.604170104473077,0.10475923351971028,-0.10720789939522035,1,0.006403687027047411
2014-01-15,0.008119153476148,0.006403687027047411,0.004450537000041166,0.0016219866014903772,0.00033116342551586797,0.012770686147228797,0.009912427118883923,2.6122732541046934,0.03634065321776658,0.00810314963161618,2,0.004100008061490357
2014-01-16,0.0004015856703514231,0.004100008061490357,0.0016240366076747392,0.0009327142628858809,0.0015432571909297366,0.012338148980107419,0.009463869995483865,2.6468837415328474,0.05629189646842203,0.03461048742815409,3,0.007881427690403342
2014-01-17,-0.0055647287394329226,0.007881427690403342,-0.0017137863502689754,0.0031390130526531834,0.003028628287481183,0.012947810305889177,0.009333990959321517,2.653241951175182,0.1349040891693214,0.006358209642334689,4,0.00878711948454125
2014-01-21,0.007338119987149838,0.00878711948454125,0.0016792897613591151,0.0,0.007107829723182135,0.009269845009937078,0.00933355024963431,2.663052845812192,0.06020970760919653,0.009810894637009682,1,0.00528817189715447
2014-01-22,0.0027658923919364753,0.00528817189715447,0.001216354817252352,0.001908449683808655,0.002163367396093463,0.0055774872657397565,0.00908203567797001,2.669309393934482,0.020877597769581424,0.006256548122290262,2,0.006955689127870812
2014-01-23,-0.0038555594349354294,0.006955689127870812,0.00034041824337904814,3.3170730327825027e-05,0.006582100154163939,0.005178209191289302,0.009256049700422478,2.729811687906949,0.11770458795052985,0.06050229397246687,3,0.016695136067665928
2014-01-24,-0.020204070899493942,0.016695136067665928,-0.015535971501522639,0.0011308998091976719,2.8264756945617364e-05,0.010480045372806043,0.01143681735898288,2.935982277247362,0.2061705893404131,0.2061705893404131,4,0.018656959205761936
2014-01-27,-0.009207911575646932,0.018656959205761936,-0.00977813748780143,0.0014043980104236908,0.007474423707536815,0.010747602065763284,0.011669113185717768,2.9375734038549357,0.1444182371126561,0.0015911266075736563,0,0.007461263054265643
2014-01-28,-0.000940889919275989,0.007461263054265643,0.006102949666644264,0.001163157848212748,0.00019515553940863128,0.008925584467729602,0.010712765174788417,2.87073576176629,0.10321820839095341,-0.06683764208864584,1,0.01125481211589019
2014-01-29,-0.010869737691507453,0.01125481211589019,-0.0013255605557258576,0.008145511570402775,0.001783739989761557,0.007424345979699593,0.008710925771541905,2.9279886500419825,0.1221295627273844,0.05725288827569264,2,0.010266347128013109
2014-01-30,0.018454158494181527,0.010266347128013109,0.005154201434031336,0.003334942381062689,0.0017772033129190845,0.01456796207410584,0.010609522302037763,2.9258461256356836,0.10792285292970627,-0.002142524406298918,3,0.014628520917204568
2014-01-31,-0.0029740593970704055,0.014628520917204568,0.009571661270415532,0.0049622327203735495,9.462692641548642e-05,0.011694958723830322,0.01057230666256087,2.9428587477505324,0.08060591741999046,0.017012622114848774,4,0.028662323813026802
2014-02-03,-0.023389463606301675,0.028662323813026802,-0.02404515748410141,0.002621248350399341,0.0019959179785260517,0.015311179382204582,0.012476459843072947,3.065258361112005,0.17967537119316246,0.12239961336147243,0,0.009105508172327248
2014-02-04,0.008595405454341787,0.009105508172327248,0.0029060883645382063,0.003032696938724655,0.0031667228690643867,0.01633828830797873,0.01261223713945741,3.000719834043623,0.08506461982577607,-0.06453852706838159,1,0.014654306892991187
2014-02-05,-0.004418730140050897,0.014654306892991187,-0.0006192579233275097,0.003554541777749165,0.010480507191914512,0.015708974983000633,0.012376124448620759,3.0516398874558934,0.13031621156401263,0.05092005341227024,2,0.010648900122740557
2014-02-06,0.01228356194632596,0.010648900122740557,0.009124882182815597,0.0014056680750442752,0.00011834986488068466,0.013969512236041266,0.013523816085599931,2.969388274715227,0.12686674788981556,-0.0822516127406665,3,0.015359477592717496
2014-02-07,0.018219846248008764,0.015359477592717496,0.011174168541153051,0.00034525526548812024,0.003840053786076325,0.016566730596289835,0.013635070039459978,2.816007287818112,0.1053605271756326,-0.153380986897115,4,0.007019043463589725
2014-02-10,0.00565514908747744,0.007019043463589725,0.006587618565546904,0.00020376428345691977,0.0002276606145859006,0.008409063203631424,0.013254941358337638,2.805176953372285,0.06361726557495029,-0.010830334445826928,0,0.012063356491479382
2014-02-11,0.010997000771135745,0.012063356491479382,0.009471140762444819,0.0018951242603808538,0.00069709146865371,0.00851471245244864,0.013489988736306777,2.7625383960193535,0.07944153737202386,-0.04263855735293154,1,0.004924165607643971
2014-02-12,0.0015560975450856773,0.004924165607643971,0.0003364485711063736,0.0023570118132418827,0.0022307052232957147,0.0063956975753585756,0.012586360783906667,2.7682041430792563,0.0328935098678671,0.005665747059902859,2,0.01617020196452401
2014-02-13,0.008837797045631035,0.01617020196452401,0.01592309915890766,0.0,0.00024710280561635045,0.006237095849190011,0.011740520288903523,2.740194639652674,0.07098741732368463,-0.02800950342658215,3,0.007450651831367949
2014-02-14,0.0011797255809629092,0.007450651831367949,0.003006797719150356,0.0019523481103007612,0.0024915060019168322,0.004344415007723133,0.011556633249750765,2.69462719365756,0.0961322509219471,-0.04556744599511431,4,0.007227888276275962
2014-02-18,0.004235167101484194,0.007227888276275962,0.002841413131328352,0.001561522273446414,0.0028249528715011962,0.004389773924663706,0.006482749958992464,2.7232671368503616,0.08899214781268805,0.02863994319280172,1,0.009162194585057293
2014-02-19,-0.007250118737172073,0.009162194585057293,-0.004335107839562369,0.0029856741753437888,0.0018414125701511352,0.005868784995524017,0.007778792535017657,2.7923913308364643,0.11101251743147422,0.0691241939861027,2,0.00991054555724702
2014-02-20,0.005209679215340657,0.00991054555724702,0.0046623113714279185,0.0013498661851247817,0.003898368000694319,0.006068612231257702,0.0070249766069257775,2.7669478327590045,0.09376006785525037,-0.025443498077459825,3,0.006994525881914626
2014-02-21,-0.002544086391162992,0.006994525881914626,-0.005668342832890971,0.0010148429674732284,0.00031134008155042636,0.005132442055811523,0.007136952999297031,2.760642677762601,0.11669461015505389,-0.006305154996403495,4,0.008936741652192381
2014-02-24,0.006317023036627845,0.008936741652192381,0.004279573344193821,0.004185681851406997,0.0004714864565915633,0.0058501318779488245,0.005394794470375498,2.723923535240007,0.0701026347901954,-0.036719142522593895,0,0.007620390494556872
2014-02-25,-0.0018113274044022631,0.007620390494556872,-0.0028607148775421365,0.002144272051117113,0.0026154035658976227,0.005686866425460808,0.005564975088805584,2.7180005067758577,0.09696865009006084,-0.0059230284641493824,1,0.010410335736784404
2014-02-26,-0.0006905613918331,0.010410335736784404,-0.004136563935315252,0.002772546216236904,0.0035012255852322482,0.004149570172996024,0.004796735740215038,2.727199017446074,0.09440965773606358,0.009198510670216375,2,0.008678040727803094
2014-02-27,0.006290338704458165,0.008678040727803094,0.005825353835307467,0.0013099836560872546,0.0015427032364083715,0.004423471072211213,0.005030392697634456,2.6939512741434677,0.062230503561513384,-0.03324774330260638,3,0.015581246314301467
2014-02-28,-0.0010005412207458875,0.015581246314301467,-0.001994676773941606,0.005090304288428271,0.00849626525193159,0.004112543296374045,0.004470480185520072,2.7087166608939937,0.13591821475443577,0.014765386750525966,4,0.011129060682883107
2014-03-03,-0.00753078244955141,0.011129060682883107,0.003016796214101447,0.00272495234460024,0.00538731212418142,0.004912762454844435,0.005216519423971145,2.8243506794375235,0.1149299422207899,0.11563401854352984,0,0.004355410243851665
2014-03-04,0.013957378864827064,0.004355410243851665,0.0026217600738291935,0.0008249623633940217,0.0009086878066284498,0.008189225106362734,0.006749047536901675,2.7350166394301496,0.05392835209071967,-0.08933404000737388,1,0.0047259076457937255
2014-03-05,0.0019497502898619956,0.0047259076457937255,0.001519700893826581,0.0015522542477501844,0.00165395250421696,0.008039579896125363,0.006078908272161775,2.722610369978139,0.03826323822248634,-0.012406269452010399,2,0.007763520302788152
2014-03-06,-0.0016809641483686022,0.007763520302788152,-0.004001777139256646,0.0006609351240811634,0.0031008080394503423,0.007947690150377352,0.006067032034028517,2.704042151617877,0.05053281088078654,-0.018568218360262012,3,0.013582678729616049
2014-03-07,-0.004722328416450594,0.013582678729616049,-0.009013110179864725,0.00011510813187065594,0.004454460417880668,0.00836166958334871,0.006257515393771881,2.7232671368503616,0.07627159814868634,0.019224985232484393,4,0.006981616482002906
2014-03-10,0.0007936002356512262,0.006981616482002906,0.0011338886717897623,0.000927693079022518,0.004920034731190626,0.007126681159715155,0.005984427675383124,2.742129544250154,0.04702268497061368,0.018862407399792502,0,0.011972429869013368
2014-03-11,-0.004012010970797064,0.011972429869013368,-0.00658531036529908,0.0026392373287684734,0.002747882174945815,0.0029104043146831442,0.006120059574831556,2.7587432984957503,0.07879114426834688,0.01661375424559619,1,0.012302883627459238
2014-03-12,0.00420624592133656,0.012302883627459238,0.0077720955601954245,3.773608639434656e-05,0.004493051980869467,0.0036633020804851045,0.0062238721423090405,2.7434173424847415,0.07939184860850901,-0.015325956011008834,2,0.022788917377891238
2014-03-13,-0.015103824639139063,0.022788917377891238,-0.018416338555741874,0.0003387132061192233,0.004033865616030141,0.007312113211780084,0.00765011767123045,2.8604850848416996,0.18649931652384977,0.11706774235695816,3,0.008259426338364406
2014-03-14,-0.006489569300928366,0.008259426338364406,-0.004219418942920328,0.00376156567786623,0.00027844171757784864,0.0074118276464732475,0.007820132175290368,2.9386326492025887,0.16285200730050997,0.0781475643608891,4,0.007416726612749613
2014-03-17,0.00950297588290816,0.007416726612749613,0.002547964914864309,0.004307437407074843,0.000561324290810461,0.00956597461516411,0.008289521466754554,2.8604850848416996,0.13164253249533164,-0.0781475643608891,0,0.011791720957569751
2014-03-18,0.011971734381484467,0.011791720957569751,0.010637504258015795,0.00044232477849703855,0.0007118919210569175,0.011382221607639813,0.007929763257685627,2.7682041430792563,0.21995989773034053,-0.09228094176244328,1,0.01301225830812669
2014-03-19,-0.00646340406741075,0.01301225830812669,-0.006163866036869692,0.0009440935490747648,0.005904298722182233,0.01158641251100237,0.008102091984123188,2.7868613533217137,0.12556877268676114,0.018657210242457367,2,0.01071214419022759
2014-03-20,0.0030447148399890267,0.01071214419022759,0.004979894734660206,0.0030651892412318915,0.0026670602143354927,0.008660727508219626,0.008208029969690916,2.7837759304916423,0.05481648471061673,-0.003085422830071405,3,0.02011015294356966
2014-03-21,-0.011133823860586034,0.02011015294356966,-0.015860087989139515,0.0015857511589540962,0.0026643137954760476,0.009988162072376253,0.008784911415704293,2.8535925283795955,0.10108392836257352,0.06981659788795325,4,0.022186310941291865
2014-03-24,-0.009815187049673213,0.022186310941291865,-0.013179239859839598,5.461639774750893e-05,0.008952454683704758,0.009797145526493318,0.009128664874331643,2.8970163469301413,0.09914548494452324,0.04342381855054578,0,0.016236785699369705
2014-03-25,0.0034055183391554777,0.016236785699369705,-0.0028968503876320995,0.005296032945105722,0.008043902366631883,0.006983207593605036,0.009285769254026225,2.8402474197342373,0.1263043679825686,-0.056768927195903984,1,0.01985545171080183
2014-03-26,-0.012988552624863203,0.01985545171080183,-0.017386907060163992,0.002454643851239169,1.3900799398669506e-05,0.008043003286442583,0.009657710470762953,2.8981194110402666,0.10005446449368627,0.05787199130602927,2,0.01429446692201708
2014-03-27,-0.0055303681629670365,0.01429446692201708,-0.004315567741240756,0.004333162254226863,0.005645736926549461,0.006539981375921953,0.008806368330170795,2.917230033020351,0.06804597696365322,0.019110621980084286,3,0.013529438983310271
2014-03-28,0.002343533754253002,0.013529438983310271,-0.0013122995691094985,0.00915774136722014,0.0030593980469806326,0.00725772218312572,0.008799112638198213,2.895359307842134,0.08460511080807231,-0.021870725178216865,4,0.006855146044079774
2014-03-31,0.00676693579048937,0.006855146044079774,-0.0006505828477578746,0.005637053311302154,0.0005675098850197458,0.007983757828009719,0.008452382208580852,2.8970163469301413,0.030685874236209276,0.001657039088007295,0,0.012374149710046467
2014-04-01,0.01727605794687115,0.012374149710046467,0.011682338134990644,0.00020772218817022292,0.0004840893868856,0.01158289010665398,0.009515074569577736,2.817801051388579,0.11015499360842762,-0.07921529554156237,1,0.0072535190580182984
2014-04-02,0.002072552313261866,0.0072535190580182984,-0.0011831785844922393,0.0016415638875990624,0.004428776585926997,0.008358843075318239,0.00938330886182343,2.7954504426495905,0.03146057625119081,-0.02235060873898842,2,0.015985301575627275
2014-04-03,-0.007779772121160988,0.015985301575627275,-0.008990155931133614,0.0014347746417175955,0.0055603710027760656,0.009069720540436017,0.009557353416809727,2.8308575763821904,0.05763894706821482,0.03540713373259985,3,0.03655184624559027
2014-04-04,-0.027367109405989964,0.03655184624559027,-0.03348973045068071,0.0010541414326254994,0.0020079743622840596,0.016894670747503157,0.012341385016480374,2.933324862149553,0.17175353546655137,0.10246728576736253,4,0.019466167879294005
2014-04-07,-0.008976731162144702,0.019466167879294005,-0.004113816127143011,0.008199757064378588,0.007152594687772407,0.016355906701065886,0.012293916073078755,2.9982291157007346,0.0939060488925123,0.06490425355118168,0,0.01277317048939608
2014-04-08,0.008651790291969164,0.01277317048939608,0.007492155506408693,0.0016237872910096485,0.003657227691977738,0.013657524791958043,0.012706344953278888,2.9502117901910383,0.08247407991090716,-0.048017325509696285,1,0.01630498512868961
2014-04-09,0.017429447357768524,0.01630498512868961,0.013525492553819518,0.0005303934404370381,0.0022490991344330524,0.017346461345861413,0.013543932259753312,2.8746939064271877,0.0854176962558415,-0.0755178837638506,2,0.03404582761010566
2014-04-10,-0.03179634480178528,0.03404582761010566,-0.031001719773243508,0.0005723917061715156,0.0024717161306906377,0.021595115281809043,0.016957607954928178,3.0248055284504747,0.17618650092408705,0.15011162202328698,3,0.01779712708004766
2014-04-11,-0.011798900320975747,0.01779712708004766,-0.001852119124057694,0.014115565655195894,0.0018294423007940708,0.019164358570415513,0.017131171174186794,3.1201598350871125,0.15710301732561582,0.0953543066366378,4,0.014390911161276776
2014-04-14,0.008027165982207762,0.014390911161276776,-0.0014465978043407546,0.0038750484359457715,0.00906926492099025,0.019844999769484204,0.01721992252514155,3.080532896273726,0.04951508111046943,-0.0396269388133863,0,0.026464759838738416
2014-04-15,0.003797563732682363,0.026464759838738416,0.0010212241387410614,0.005096106891661734,0.02034742880833562,0.019311465921711662,0.01589606626541529,3.0869431466430717,0.13535372611314145,0.006410250369345505,1,0.012474578712803108
2014-04-16,0.012887338496462064,0.012474578712803108,0.004422357023891266,0.0,0.008052221688911843,0.018192354816082175,0.016758137906003084,3.0160249693456196,0.16498027370995505,-0.07091817729745209,2,0.011257090701791483
2014-04-17,0.00040747561478937655,0.011257090701791483,0.002254596082552851,0.004654549016461118,0.004347945602777514,0.009338529782769764,0.01673624968803373,2.964757437776914,0.07115231296058466,-0.05126753156870567,3,0.009698663031215915
2014-04-21,0.007166143460443308,0.009698663031215915,0.004589244262742653,0.0,0.005109418768473262,0.004690066771671736,0.014539388216406183,2.9193910773531506,0.07800210404214125,-0.0453663604237633,0,0.008389408614990046
2014-04-22,0.008074201447907825,0.008389408614990046,0.0051122420870655105,0.002257214436561128,0.0010199520913634075,0.004694048604473688,0.014291878144037904,2.8437459343195424,0.0785598140091488,-0.07564514303360825,1,0.009200401851263251
2014-04-23,-0.008891938237063357,0.009200401851263251,-0.008568615521847178,0.00011152820979454248,0.0005202581196215306,0.008436397514424028,0.014498717433749097,2.8273135993568546,0.05487953526555556,-0.01643233496268781,2,0.016821196835774543
2014-04-24,0.009510328269904278,0.016821196835774543,-0.0052216238792262,0.0009330913142289177,0.010666481642319425,0.00763720115186969,0.013665456876074561,2.8431636793528288,0.19272606330902686,0.01585007999597421,3,0.013620750805069193
2014-04-25,-0.016263377412418123,0.013620750805069193,-0.010367464518772351,0.001128248357261441,0.0021250379290354005,0.011731623377467672,0.010100576715168768,2.9226238099414155,0.09864029243626282,0.0794601305885867,4,0.02280929328085257
2014-04-28,0.0033709306620455237,0.02280929328085257,-0.0005442567434315038,0.006505550151683082,0.015759486385737986,0.011258757701944682,0.008994719974749755,2.930660264596731,0.1115740045702216,0.008036454655315328,0,0.011462396552257559
2014-04-29,0.00813598517954972,0.011462396552257559,0.004548666429418091,0.0014092061486774554,0.005504523974162012,0.011271014322492418,0.009001798019484001,2.9085390576893686,0.080307069680428,-0.02212120690736219,1,0.010482836715766553
2014-04-30,0.0022442765329770964,0.010482836715766553,0.007290574896774871,0.0009710417920594239,0.002221220026932258,0.010340976651741468,0.00899644499639689,2.8724340744705708,0.09220309589310638,-0.03610498321879785,2,0.009178371143910624
2014-05-01,0.0034390876276990667,0.009178371143910624,0.0013085141662632083,0.005180783412587431,0.002689073565059985,0.009470310771222968,0.00827032141682692,2.841998151368816,0.06750670755580357,-0.030435923101754803,3,0.009187718441076242
2014-05-02,-0.001871405403791826,0.009187718441076242,-0.0058918406493884135,0.000753412768434103,0.002542465023253726,0.0035703677552243324,0.008341575596021781,2.8349765349943556,0.04944306500592477,-0.007021616374460304,4,0.01364512309211463
2014-05-05,0.004852185358471317,0.01364512309211463,0.010829329784936448,4.713276685031076e-05,0.002768660540327872,0.003662490538639939,0.008197518478973214,2.8201877419595305,0.1056052660005693,-0.014788793034825165,0,0.012172125181395543
2014-05-06,-0.013567030444358252,0.012172125181395543,-0.011673450144185082,0.00038341155344312483,0.00011526348376733608,0.007469381132545111,0.009014606465870777,2.8384935060559893,0.03947493962228821,0.018305764096458788,1,0.017303461141803922
2014-05-07,-0.0028269953672097614,0.017303461141803922,-0.004220638438388491,0.0017057266167039842,0.011377096086711447,0.007263481191162403,0.008612534342418826,2.8564701842969358,0.07347943630677722,0.01797667824094651,2,0.016541103790990164
2014-05-08,-0.0017073922100063754,0.016541103790990164,0.001987622454009852,0.012133671554162007,0.002419809782818305,0.006638722163779962,0.00789366854861565,2.8576189758040322,0.10732903010440964,0.0011487915070964583,3,0.011342531363013109
2014-05-09,0.0043065937967448065,0.011342531363013109,0.005080810162137794,0.0001828295587689155,0.006078891642106399,0.0074341728011167885,0.006063734714020067,2.804571795802497,0.09224738396269805,-0.0530471800015353,4,0.01132209027302089
2014-05-12,0.015911777919697556,0.01132209027302089,0.010711150424427274,0.00017717349933477067,0.00043376634925884616,0.010791275806755273,0.007753289241079303,2.740194639652674,0.08940222638045814,-0.06437715614982276,0,0.005528563313692558
2014-05-13,-0.0004430035224114448,0.005528563313692558,-0.0010462244186175695,0.0029997502080263416,0.001482588687048647,0.007687282870907471,0.007454464935827751,2.7324175501047714,0.06217244233964969,-0.0077770895479027935,1,0.008041350419000892
2014-05-14,-0.004963624854063653,0.008041350419000892,-0.0028707320048209084,0.0030616491841488624,0.0021089692300311214,0.008141493028922982,0.007669782196252319,2.7186603701490615,0.049109705261681125,-0.013757179955709908,2,0.01560329635401736
